date,c1,c2,c3,p1,p2,p3,stability,c1_new
16-02-2024 07:00,-1.476516739,-1.641802116,-1.647985772,0.530964453,0.641054115,0.703931356,unstable,-1.476516802080001
16-02-2024 08:00,-0.528337697,-1.100706399,-1.078473814,0.122982787,0.958850165,0.712944674,stable,-0.5283644735699998
16-02-2024 09:00,-0.831787155,-1.141596633,-1.27749451,0.939621875,0.475605992,0.429591973,unstable,-0.831761385559999
16-02-2024 10:00,-0.563432359,-0.753789384,-1.378803753,0.223765811,0.278302955,0.525579054,stable,-0.5634355834999991
16-02-2024 11:00,-0.767302324,-1.921429503,-0.621757535,0.199146582,0.78122878,0.767696376,unstable,-0.767287464910001
16-02-2024 12:00,-1.093517255,-0.787503085,-0.915192083,0.79995126,0.095799478,0.6642167,stable,-1.0935215011999992
16-02-2024 13:00,-0.60006762,-1.112051674,-1.573678955,0.444367607,0.264860601,0.383654398,stable,-0.6000186474999991
16-02-2024 14:00,-0.794547511,-1.329699185,-0.90390394,0.852703305,0.290097466,0.628833756,unstable,-0.7945589240299998
16-02-2024 15:00,-1.485552424,-0.842215707,-1.996378075,0.761317155,0.418085514,0.4434551,stable,-1.4855844622100005
16-02-2024 16:00,-0.919301693,-1.584749302,-1.781644711,0.713132222,0.824647498,0.511514049,unstable,-0.9193926979199992
16-02-2024 17:00,-1.827855097,-1.577939402,-0.73038885,0.889597521,0.572817768,0.948910321,unstable,-1.8278446880499981
16-02-2024 18:00,-1.664426856,-1.7869952,-1.866992726,0.497981851,0.966244072,0.311010523,stable,-1.6643949016000021
16-02-2024 19:00,-1.446952381,-1.328281568,-1.344758556,0.811915072,0.23251909,0.501219953,stable,-1.44694184989
16-02-2024 20:00,-1.602419901,-1.550044029,-1.266321098,0.5868125,0.211253544,0.733954042,unstable,-1.6024193695199995
16-02-2024 21:00,-1.739315425,-0.694314551,-0.660424778,0.753373584,0.807562193,0.610919665,stable,-1.739333731829999
16-02-2024 22:00,-1.893976022,-0.517766212,-0.783191268,0.752659658,0.422528407,0.699681237,unstable,-1.893978090020001
16-02-2024 23:00,-1.634464602,-1.660870545,-1.91354889,0.729017385,0.976308872,0.15472729,unstable,-1.6344582854299992
17-02-2024 00:00,-1.988399098,-1.369516039,-0.796783234,0.881290427,0.555073935,0.518605412,stable,-1.9884084056300009
17-02-2024 01:00,-1.780901224,-1.097826689,-1.643797299,0.155874435,0.16237329,0.584109677,stable,-1.780887532529999
17-02-2024 02:00,-0.875328323,-1.15185058,-1.317863416,0.830617372,0.856493491,0.671135435,unstable,-0.8753168789100002
17-02-2024 03:00,-1.276351043,-1.090601041,-1.004835626,0.648659354,0.945343586,0.24622319,unstable,-1.2763383673900015
17-02-2024 04:00,-1.765305326,-1.862716538,-1.996731027,0.151394961,0.763910713,0.627977018,unstable,-1.765301123860001
17-02-2024 05:00,-0.956087222,-0.638259002,-1.407531534,0.85473102,0.472992795,0.385067268,stable,-0.9561259326600015
17-02-2024 06:00,-1.980044203,-1.24472901,-1.79632481,0.451913825,0.066250117,0.849687084,stable,-1.980041872200002
17-02-2024 07:00,-1.088029314,-0.659456906,-1.38841336,0.830240864,0.592772579,0.29651348,stable,-1.0880342708099988
17-02-2024 08:00,-0.658289061,-1.676006621,-0.815604104,0.544509724,0.997373767,0.149298365,stable,-0.65828146873
17-02-2024 09:00,-1.937324576,-0.969515465,-1.428192228,0.096076767,0.712263607,0.41398992,unstable,-1.9373284493900014
17-02-2024 10:00,-1.723659941,-1.259698641,-0.635544495,0.168741843,0.273482485,0.688573141,unstable,-1.723646109429998
17-02-2024 11:00,-0.931039039,-0.902011056,-1.202763874,0.063810667,0.703887339,0.130185738,stable,-0.9310362852299989
17-02-2024 12:00,-1.644691153,-1.719046852,-0.847673607,0.417049554,0.80460863,0.434220973,unstable,-1.6446829089299988
17-02-2024 13:00,-1.105580791,-0.652064317,-1.259824999,0.82443821,0.850599851,0.892653248,unstable,-1.1055871714699983
17-02-2024 14:00,-1.690016833,-0.77852685,-1.335012714,0.303979666,0.663631159,0.33722342,stable,-1.6900027802299988
17-02-2024 15:00,-1.633033895,-0.999108442,-1.23086289,0.324162949,0.825517454,0.923970507,unstable,-1.633017384180001
17-02-2024 16:00,-1.728796258,-1.011681435,-0.961035295,0.114824215,0.775508952,0.451328587,stable,-1.7288054170199991
17-02-2024 17:00,-1.65101842,-1.386682674,-1.415570759,0.467111263,0.894346795,0.21792124,unstable,-1.6510094497000012
17-02-2024 18:00,-0.774811856,-1.056571666,-0.849880102,0.62722896,0.300244133,0.592144318,unstable,-0.7748148438999994
17-02-2024 19:00,-0.877634657,-0.590630454,-1.346261308,0.989986301,0.723105756,0.174461886,unstable,-0.8776502501900011
17-02-2024 20:00,-1.032748198,-1.083014311,-1.799422961,0.421661948,0.346476807,0.462684553,unstable,-1.0327471858899988
17-02-2024 21:00,-1.250497314,-1.574862907,-0.611462372,0.322662941,0.209841928,0.394172675,unstable,-1.2505000110900002
17-02-2024 22:00,-1.656999078,-1.534924904,-1.575764704,0.622044053,0.9371293,0.790449985,unstable,-1.6569920292200015
17-02-2024 23:00,-1.876015135,-0.948088296,-1.895507904,0.873426634,0.142050477,0.52365718,unstable,-1.8760349390399986
18-02-2024 00:00,-1.808616965,-1.757381268,-1.391512668,0.151163774,0.565777108,0.64106345,stable,-1.8086113938699986
18-02-2024 01:00,-1.625138774,-1.144418651,-1.053541878,0.862854075,0.478397687,0.370992766,unstable,-1.6251804282
18-02-2024 02:00,-1.839930383,-0.872924894,-1.520988307,0.072457945,0.061708569,0.089778825,stable,-1.8399456480299978
18-02-2024 03:00,-0.926971007,-1.179533613,-1.616336974,0.557131881,0.364722345,0.126477013,unstable,-0.9269346519499991
18-02-2024 04:00,-1.573005329,-1.306697144,-1.947653041,0.271663176,0.841835232,0.535446176,unstable,-1.57300530996
18-02-2024 05:00,-1.194193102,-1.611787189,-1.21191555,0.20590005,0.064789103,0.233974277,unstable,-1.194213384750001
18-02-2024 06:00,-0.564536717,-0.87921538,-1.302064018,0.867217091,0.052402577,0.927814539,unstable,-0.5645430316800009
18-02-2024 07:00,-1.202765974,-1.223797959,-1.648513593,0.508853055,0.383744245,0.517862837,unstable,-1.2027794745200013
18-02-2024 08:00,-1.033265883,-1.359656799,-1.592552126,0.455180585,0.463345217,0.2242128,unstable,-1.0331939875899991
18-02-2024 09:00,-1.675642976,-1.213922749,-1.159897365,0.738513988,0.999981832,0.116073087,unstable,-1.6756170075300014
18-02-2024 10:00,-0.638119393,-1.280820965,-1.695020469,0.713040821,0.893209787,0.174202116,unstable,-0.6381209229099989
18-02-2024 11:00,-1.753117414,-1.054247679,-1.725849405,0.684899875,0.83366516,0.367198231,unstable,-1.7531239173400002
18-02-2024 12:00,-1.006764944,-1.727383684,-1.07343992,0.551456649,0.538081552,0.381105878,stable,-1.0067643380599984
18-02-2024 13:00,-0.710162325,-1.868863971,-1.238386392,0.178232923,0.79021889,0.729400874,unstable,-0.7101336586599993
18-02-2024 14:00,-0.642863523,-0.563710636,-1.001530387,0.571947294,0.585402255,0.72753521,unstable,-0.6428326355999999
18-02-2024 15:00,-0.776563437,-0.544063293,-1.938534201,0.76099448,0.975428641,0.093679431,stable,-0.7765797011099995
18-02-2024 16:00,-0.787997781,-0.917193901,-1.668256662,0.496107917,0.218269035,0.948085069,unstable,-0.7879925261500001
18-02-2024 17:00,-0.639732384,-1.301175056,-1.231730346,0.488632502,0.874379881,0.907009394,unstable,-0.6397524609299998
18-02-2024 18:00,-0.747922033,-1.756312397,-1.221429387,0.283405176,0.462850415,0.205281872,stable,-0.7479472372400003
18-02-2024 19:00,-1.810262855,-1.636561607,-1.28134117,0.6218226,0.538146642,0.718793017,unstable,-1.8102582216599987
18-02-2024 20:00,-1.623626805,-1.690273768,-1.458529477,0.344948367,0.159779498,0.683624681,unstable,-1.623658041749998
18-02-2024 21:00,-0.897942637,-1.377012749,-0.918944461,0.788984226,0.988510733,0.490798547,unstable,-0.8979381330499997
18-02-2024 22:00,-1.715785747,-0.516321677,-1.524720444,0.822149435,0.773236128,0.381436792,stable,-1.7157819639400014
18-02-2024 23:00,-0.645929137,-0.890685258,-1.42432667,0.756135124,0.609100855,0.241701487,unstable,-0.6459367089900006
19-02-2024 00:00,-1.801386803,-1.946921288,-1.281567616,0.25118082,0.27310803,0.41384283,stable,-1.8013846086000016
19-02-2024 01:00,-1.876166381,-1.38204761,-1.491277697,0.458131477,0.156221688,0.155705659,stable,-1.8761187846299998
19-02-2024 02:00,-0.922647194,-1.190554043,-0.587309598,0.249577028,0.596576251,0.428822903,stable,-0.9226420921800017
19-02-2024 03:00,-1.360955335,-1.415247963,-1.529390185,0.408224851,0.598896115,0.686418519,unstable,-1.36099069792
19-02-2024 04:00,-1.01509184,-1.970054887,-1.270078912,0.653949241,0.247956194,0.623441879,stable,-1.015082048809998
19-02-2024 05:00,-1.181820884,-1.37597206,-1.98183114,0.577839419,0.842072176,0.072775229,stable,-1.1818535163900001
19-02-2024 06:00,-1.249426517,-1.100858302,-0.977313546,0.363806033,0.074688556,0.105653648,unstable,-1.249415937300002
19-02-2024 07:00,-1.588769419,-1.209784786,-1.262237146,0.941397583,0.646630016,0.056288524,unstable,-1.5887553288399987
19-02-2024 08:00,-1.354255643,-1.102746739,-1.16755402,0.891459232,0.153486319,0.550889999,stable,-1.3542493746500006
19-02-2024 09:00,-1.039030838,-0.923401489,-0.875001546,0.3165589,0.450094059,0.600387318,stable,-1.0390451506600014
19-02-2024 10:00,-0.766078515,-1.977416237,-1.222579192,0.962636168,0.083542156,0.370362822,stable,-0.7660772813999998
19-02-2024 11:00,-1.454255227,-1.600576941,-1.41466873,0.82554024,0.13782126,0.554954336,unstable,-1.4542260152000015
19-02-2024 12:00,-1.121814448,-1.55556644,-0.588222219,0.088370655,0.450354705,0.842290434,unstable,-1.121807517239999
19-02-2024 13:00,-0.718582279,-1.485991275,-1.527364104,0.52571944,0.90981487,0.401297738,unstable,-0.7185778467600012
19-02-2024 14:00,-1.763997555,-1.100998687,-1.443871386,0.772713987,0.802122019,0.250551768,unstable,-1.7640298571599984
19-02-2024 15:00,-1.557740387,-0.837426735,-1.717541122,0.786229335,0.430500164,0.743908447,unstable,-1.557716703479999
19-02-2024 16:00,-1.672288245,-1.038608275,-1.848480371,0.985068062,0.772387505,0.140546442,unstable,-1.6723046245000013
19-02-2024 17:00,-1.684394776,-1.940655577,-1.962938301,0.945005159,0.294883474,0.982883822,unstable,-1.6843861679100014
19-02-2024 18:00,-0.893250407,-0.734855181,-1.752728859,0.627651666,0.126032842,0.657214206,unstable,-0.8932470804599987
19-02-2024 19:00,-1.845885948,-0.900232998,-1.520100917,0.200019158,0.27885296,0.311876547,stable,-1.8458928597299975
19-02-2024 20:00,-1.185824236,-1.535270882,-1.267717216,0.956195093,0.860325984,0.681025585,unstable,-1.1858268111600012
19-02-2024 21:00,-1.509567706,-1.963103595,-1.199715155,0.17679855,0.582072417,0.218380273,stable,-1.5095743732900002
19-02-2024 22:00,-1.969342054,-1.746654034,-0.552013161,0.894117606,0.05216923,0.583759233,unstable,-1.9693603327800004
19-02-2024 23:00,-0.532989846,-1.388868296,-0.927868499,0.275916207,0.755900646,0.558443757,unstable,-0.5329568448800004
20-02-2024 00:00,-1.724048898,-1.487698571,-0.527537653,0.417993335,0.339487716,0.070677066,stable,-1.7240495111200027
20-02-2024 01:00,-1.61886863,-1.143463228,-0.888572682,0.112663116,0.065046409,0.389528464,stable,-1.618895457319999
20-02-2024 02:00,-0.961928285,-0.563909571,-1.242392401,0.088132917,0.801692767,0.408993835,unstable,-0.961917463529999
20-02-2024 03:00,-1.063779615,-0.560747736,-0.527891659,0.440458945,0.308177442,0.858517561,unstable,-1.0637575740900005
20-02-2024 04:00,-0.818514387,-1.999456735,-0.697849222,0.427107231,0.399092797,0.259878228,unstable,-0.8185290428299988
20-02-2024 05:00,-0.875260813,-0.741606612,-1.317567856,0.650038718,0.944853869,0.932753734,unstable,-0.8752604326599992
20-02-2024 06:00,-0.69377396,-1.459913129,-0.659252624,0.320208404,0.465266662,0.472595131,unstable,-0.6938122502800005
20-02-2024 07:00,-0.524263934,-0.7301594,-1.272973953,0.387496955,0.947741705,0.29518239,stable,-0.5242430863599992
20-02-2024 08:00,-0.517025803,-1.097085313,-1.601910296,0.972090028,0.907553924,0.544305619,stable,-0.5169885608800004
20-02-2024 09:00,-0.989841328,-1.661072565,-0.779117184,0.323279608,0.568631556,0.05194666,stable,-0.9898374760299986
20-02-2024 10:00,-1.177878581,-1.828773451,-1.096261939,0.305682577,0.188299156,0.367634195,stable,-1.1778715272100009
20-02-2024 11:00,-0.529883841,-1.44630069,-1.690327442,0.930044085,0.062722813,0.33282325,unstable,-0.5298882224199999
20-02-2024 12:00,-1.227424696,-1.745767106,-1.891931094,0.684036421,0.589694978,0.971084833,unstable,-1.2274016498500007
20-02-2024 13:00,-0.795682263,-1.844597441,-1.499926783,0.692809678,0.131964221,0.505298111,unstable,-0.7956819751300012
20-02-2024 14:00,-1.320831606,-0.875551052,-1.790590236,0.914355688,0.969242625,0.343271517,unstable,-1.3208500280599993
20-02-2024 15:00,-0.965984611,-1.656570175,-1.34751122,0.820436467,0.609695531,0.837943964,unstable,-0.9659828830400002
20-02-2024 16:00,-1.139383398,-0.547022653,-1.190782382,0.234307006,0.085084261,0.552813963,stable,-1.139408154970002
20-02-2024 17:00,-1.50861726,-1.098004038,-1.945078049,0.925144871,0.178527619,0.880396218,stable,-1.5086196187999983
20-02-2024 18:00,-0.82220778,-1.843895515,-1.490483627,0.171737074,0.55823998,0.22984743,unstable,-0.8221937695099999
20-02-2024 19:00,-0.777433583,-0.775392618,-1.41983155,0.336493322,0.235509478,0.58508701,stable,-0.7774405089599992
20-02-2024 20:00,-1.063537291,-0.789450191,-1.599454444,0.369631911,0.48455499,0.086375596,stable,-1.0635409959400013
20-02-2024 21:00,-1.168207998,-1.27428952,-1.896481422,0.090019138,0.354281031,0.169010999,stable,-1.1682346459299993
20-02-2024 22:00,-1.778765527,-1.688683441,-1.012138825,0.423105927,0.758425261,0.266230696,unstable,-1.7788086046099991
20-02-2024 23:00,-1.147655749,-1.333487768,-1.785150493,0.70231969,0.144031805,0.233713827,unstable,-1.1476688845999992
21-02-2024 00:00,-1.327934978,-0.587298034,-1.197747126,0.26766604,0.286638929,0.319328097,stable,-1.3279226469700003
21-02-2024 01:00,-1.399296829,-1.744126526,-0.844713036,0.229394875,0.647908215,0.822164774,unstable,-1.399302186179999
21-02-2024 02:00,-1.054636997,-1.097544978,-0.763558244,0.801670967,0.784480789,0.905685797,unstable,-1.054645599290001
21-02-2024 03:00,-1.004858562,-0.773318327,-1.496526851,0.784293647,0.763802534,0.169731542,stable,-1.0048667657199994
21-02-2024 04:00,-1.240201686,-0.563424187,-1.80583945,0.625661203,0.077831166,0.223023117,stable,-1.2402100288200009
21-02-2024 05:00,-1.321350858,-1.055911357,-1.973025478,0.343672665,0.070984146,0.511649098,unstable,-1.32133571176
21-02-2024 06:00,-0.925357966,-1.117527664,-0.835577698,0.114279566,0.129204116,0.660912012,unstable,-0.9253627957200016
21-02-2024 07:00,-1.778294123,-1.946232651,-0.663288655,0.85341344,0.416943147,0.231615186,unstable,-1.7783001504999976
21-02-2024 08:00,-1.759196409,-0.687617924,-1.129292288,0.625321024,0.892883344,0.137709676,unstable,-1.759209152609999
21-02-2024 09:00,-1.503370017,-0.57195747,-1.676933217,0.637476825,0.175088966,0.481073949,unstable,-1.5033881906100004
21-02-2024 10:00,-1.939847551,-1.679041213,-0.894241813,0.538091914,0.820753579,0.345629917,unstable,-1.939853260260002
21-02-2024 11:00,-1.086477952,-1.196224764,-1.318294482,0.39378478,0.127205077,0.77802264,stable,-1.0864189658999999
21-02-2024 12:00,-1.346631955,-1.108559365,-1.133151316,0.117816177,0.452092014,0.470322576,unstable,-1.3466417303900016
21-02-2024 13:00,-1.21776642,-1.09023598,-1.896119513,0.56368776,0.26882591,0.469206658,unstable,-1.217767396410001
21-02-2024 14:00,-0.558499901,-1.445835398,-1.385452465,0.995841435,0.923822433,0.946359778,unstable,-0.5584982052199994
21-02-2024 15:00,-1.917146417,-1.573432937,-1.571093496,0.546503609,0.194086322,0.313984279,stable,-1.9171605469199997
21-02-2024 16:00,-0.86920481,-1.891202821,-0.861615501,0.200366625,0.799663294,0.619241463,unstable,-0.8691815837899997
21-02-2024 17:00,-0.774987661,-1.530701643,-1.717245853,0.652801145,0.686295702,0.245946416,unstable,-0.7749792820299991
21-02-2024 18:00,-1.141778337,-1.410787231,-1.27215083,0.41299372,0.962428242,0.857122931,unstable,-1.141764419840001
21-02-2024 19:00,-0.744529963,-0.859523947,-1.302678074,0.626042499,0.544163158,0.309140723,stable,-0.7445266802400002
21-02-2024 20:00,-1.954541777,-0.785855069,-1.844152979,0.24571304,0.698762372,0.966932304,unstable,-1.9545320130100021
21-02-2024 21:00,-0.535798065,-1.128392888,-1.497865834,0.213623589,0.69056274,0.476524048,unstable,-0.5357799854500008
21-02-2024 22:00,-1.617463863,-0.782555218,-0.952610627,0.204973865,0.569208239,0.067604505,unstable,-1.6174699108899997
21-02-2024 23:00,-1.376879141,-1.103205388,-0.85833146,0.738020657,0.964641866,0.131427766,stable,-1.3768886094200006
22-02-2024 00:00,-1.476322235,-1.75095557,-0.890509698,0.140420225,0.846890205,0.523789882,unstable,-1.476349118599999
22-02-2024 01:00,-0.760375058,-1.712463593,-0.64731287,0.215873155,0.138265518,0.548862158,stable,-0.7603615387299999
22-02-2024 02:00,-0.78567911,-1.84698616,-1.014351465,0.351200074,0.424757437,0.44162947,stable,-0.7856661901599993
22-02-2024 03:00,-1.059170671,-0.900768816,-1.807081457,0.982097914,0.657715166,0.172489033,unstable,-1.0591660070399984
22-02-2024 04:00,-1.949172548,-1.6075196,-1.060834724,0.110766091,0.587686942,0.670011275,stable,-1.9491364852200004
22-02-2024 05:00,-0.666197496,-1.834455503,-0.841766172,0.230475847,0.331208452,0.447167251,stable,-0.6662065020300002
22-02-2024 06:00,-1.537382181,-0.973056533,-1.159834019,0.8013967,0.702682745,0.094815151,unstable,-1.5373812922199992
22-02-2024 07:00,-0.659379011,-1.915038515,-1.176220609,0.92982418,0.051660704,0.337614886,unstable,-0.6593715813499997
22-02-2024 08:00,-1.86654761,-1.827373021,-1.481501183,0.354045142,0.656723582,0.334532959,stable,-1.866575551400002
22-02-2024 09:00,-0.705140027,-1.031530606,-1.56756483,0.125548069,0.386100834,0.243472585,stable,-0.7051842695300007
22-02-2024 10:00,-0.611518482,-1.663051442,-1.570719188,0.373265056,0.393560609,0.143938846,stable,-0.6115058064400001
22-02-2024 11:00,-1.529928654,-1.919613347,-1.162124903,0.964129449,0.522348951,0.828559749,unstable,-1.5299260093100013
22-02-2024 12:00,-0.897960544,-1.623125254,-0.530868283,0.515415988,0.141854311,0.398827463,stable,-0.8979373159000003
22-02-2024 13:00,-1.679609547,-1.542370488,-1.217148167,0.851780128,0.854749097,0.851700714,unstable,-1.6795727730200014
22-02-2024 14:00,-1.983853047,-1.089585315,-1.079187723,0.252239873,0.535800074,0.981823423,unstable,-1.9838623477299973
22-02-2024 15:00,-1.852984688,-0.87105569,-0.78881581,0.656972354,0.394552087,0.618795959,unstable,-1.8529906647
22-02-2024 16:00,-1.506768409,-1.58736575,-1.053784006,0.145594958,0.372899324,0.294402871,stable,-1.50677857371
22-02-2024 17:00,-0.911645622,-1.002235642,-1.486744466,0.815849965,0.67054347,0.426712335,unstable,-0.9116277902699993
22-02-2024 18:00,-1.354183129,-1.845148041,-0.878361318,0.95183809,0.313169606,0.881982182,unstable,-1.3541757307500009
22-02-2024 19:00,-0.740271351,-1.292171885,-0.912362983,0.133321378,0.382914707,0.416678214,stable,-0.7402627807999997
22-02-2024 20:00,-0.596267304,-1.192560025,-1.665852308,0.236854837,0.915030777,0.401875484,unstable,-0.5962918945000006
22-02-2024 21:00,-1.992654621,-1.673692215,-1.501195298,0.93646098,0.827353026,0.093192463,unstable,-1.9926322292000043
22-02-2024 22:00,-1.021394346,-1.932377606,-1.441646405,0.126365479,0.982679704,0.839497104,unstable,-1.0213982096899994
22-02-2024 23:00,-0.995930907,-0.523831594,-0.68450132,0.466592701,0.728860656,0.199443148,unstable,-0.9959504491900008
23-02-2024 00:00,-1.009225962,-0.530978333,-0.949869678,0.867867713,0.125656023,0.196968621,unstable,-1.0092103918000008
23-02-2024 01:00,-1.802124127,-1.591330751,-0.51426668,0.792140801,0.050103888,0.898353658,unstable,-1.8021202232000024
23-02-2024 02:00,-1.549383219,-0.622383762,-0.930563373,0.457509435,0.65614703,0.238920424,stable,-1.5493720231300008
23-02-2024 03:00,-0.570436666,-1.258599969,-0.583831069,0.513736184,0.705060734,0.228781226,unstable,-0.57042117304
23-02-2024 04:00,-0.872863032,-0.751631371,-1.029164096,0.210761435,0.417768034,0.910383867,stable,-0.8728666252399989
23-02-2024 05:00,-1.035896539,-1.246418903,-1.941763947,0.910969078,0.301606423,0.33344097,unstable,-1.0358993843600022
23-02-2024 06:00,-1.624192043,-1.373559235,-0.844914949,0.401737282,0.309908531,0.232255507,stable,-1.6241861988199968
23-02-2024 07:00,-1.160153908,-1.296713925,-1.950830047,0.731349341,0.466341791,0.080403236,unstable,-1.1600978845400014
23-02-2024 08:00,-0.588074884,-0.876548796,-1.997354788,0.301893364,0.320978682,0.318448499,stable,-0.5880635107500002
23-02-2024 09:00,-1.71572715,-0.773220907,-0.82969775,0.347426518,0.594130749,0.270699721,stable,-1.71573397872
23-02-2024 10:00,-0.870431426,-1.34653146,-0.540522389,0.214905286,0.868085771,0.75808635,unstable,-0.8704312100300007
23-02-2024 11:00,-1.736885809,-1.277854938,-0.505614065,0.672818102,0.925483233,0.095525376,unstable,-1.73688082428
23-02-2024 12:00,-0.610937137,-0.622437118,-1.466407495,0.668350605,0.869378389,0.162097995,unstable,-0.6110014963000001
23-02-2024 13:00,-1.773950423,-1.151735617,-1.668002375,0.598459625,0.556953447,0.289148536,unstable,-1.774013352809999
23-02-2024 14:00,-1.900067852,-1.586401439,-0.508458333,0.760204063,0.143599139,0.481743708,unstable,-1.9000816309199984
23-02-2024 15:00,-1.066507172,-1.800825753,-1.273391181,0.927973066,0.996506776,0.883161549,unstable,-1.0665193234600008
23-02-2024 16:00,-1.886349532,-1.515865447,-0.723226055,0.939575507,0.829088327,0.689824076,stable,-1.8863344146699996
23-02-2024 17:00,-1.03188405,-1.557932657,-1.409749325,0.680490467,0.802748441,0.790670753,unstable,-1.0318899016600007
23-02-2024 18:00,-1.610365684,-0.930400979,-1.178816849,0.284984759,0.253140144,0.066822688,stable,-1.6103664259499986
23-02-2024 19:00,-1.842130179,-1.198210854,-0.915971853,0.295636459,0.115781988,0.052657504,stable,-1.8421218032100004
23-02-2024 20:00,-1.364533168,-1.421573014,-1.241817427,0.227307662,0.895327705,0.794953612,unstable,-1.3645275302799984
23-02-2024 21:00,-1.335084469,-0.582115029,-1.851314288,0.290087288,0.063530999,0.052672216,stable,-1.3350823540099988
23-02-2024 22:00,-1.482357542,-1.470425666,-1.121339748,0.917203913,0.438435916,0.849855694,unstable,-1.4823441283800005
23-02-2024 23:00,-1.41389813,-1.804388709,-1.863763606,0.879475046,0.493552329,0.694485853,unstable,-1.413803414629998
24-02-2024 00:00,-0.526511432,-0.82661331,-1.513131708,0.891648935,0.743981478,0.704048528,unstable,-0.5265249544699994
24-02-2024 01:00,-0.607909158,-1.195831262,-1.354356728,0.523567864,0.272001924,0.68382667,unstable,-0.6079180765899993
24-02-2024 02:00,-1.22242044,-1.407250387,-1.707851915,0.059242037,0.618105944,0.454368706,unstable,-1.222414125149998
24-02-2024 03:00,-1.077509816,-1.606980797,-1.771408768,0.469427352,0.722168614,0.678665576,stable,-1.077521181910001
24-02-2024 04:00,-0.501144092,-0.888640378,-0.907251557,0.962760632,0.668364773,0.979940116,unstable,-0.5011345570999993
24-02-2024 05:00,-1.999335894,-1.630020432,-1.476678898,0.867721738,0.163447355,0.057647963,unstable,-1.9993471175899957
24-02-2024 06:00,-1.466408718,-1.006056897,-1.086369192,0.623884983,0.173080888,0.831024824,unstable,-1.4664210959300008
24-02-2024 07:00,-1.567600634,-1.027901162,-1.106275858,0.388074261,0.999653995,0.302974613,unstable,-1.5676558998500008
24-02-2024 08:00,-0.877792164,-0.996759609,-1.535834116,0.794927757,0.44175425,0.839984206,unstable,-0.8777951783199995
24-02-2024 09:00,-0.759694134,-1.454150769,-1.89525355,0.54909521,0.933950758,0.33092907,stable,-0.7596990643699998
24-02-2024 10:00,-0.651283689,-1.227369111,-1.801321766,0.311470241,0.783442886,0.863505206,unstable,-0.6513059610600008
24-02-2024 11:00,-1.4074959,-1.050634855,-1.266578083,0.819523124,0.649260914,0.195769073,stable,-1.40748449121
24-02-2024 12:00,-1.85009305,-1.452711258,-1.423560106,0.817371009,0.701691178,0.923023123,unstable,-1.8500940130999992
24-02-2024 13:00,-1.886629659,-1.278581878,-1.42136091,0.364713958,0.829461573,0.081230758,unstable,-1.886619899369998
24-02-2024 14:00,-1.581016636,-1.263097724,-1.526549787,0.798247484,0.572179515,0.413319491,unstable,-1.5810258485100004
24-02-2024 15:00,-1.934509293,-1.238089728,-1.333842649,0.825115491,0.398394915,0.414845043,unstable,-1.9345059526599995
24-02-2024 16:00,-1.300638435,-1.452830559,-1.454539583,0.733932449,0.658927056,0.966639829,unstable,-1.300641687899999
24-02-2024 17:00,-0.840964211,-0.906279899,-0.691384809,0.126136523,0.633298339,0.838500342,stable,-0.8409545640399995
24-02-2024 18:00,-0.562321901,-0.53670581,-0.623809039,0.680593055,0.638622419,0.164659539,unstable,-0.5623181338499991
24-02-2024 19:00,-1.016960175,-0.884043355,-1.893682456,0.252619403,0.844586511,0.293924668,unstable,-1.0169884689199986
24-02-2024 20:00,-0.878263059,-0.973946591,-1.301753405,0.93025989,0.09830492,0.606720504,stable,-0.878284320600001
24-02-2024 21:00,-1.03810653,-1.902185344,-1.280596294,0.129253531,0.916954536,0.097243933,unstable,-1.038109497269998
24-02-2024 22:00,-0.53760588,-1.882058552,-0.823342536,0.113031863,0.306805431,0.404851092,unstable,-0.5376089329900003
24-02-2024 23:00,-1.792195475,-1.790188333,-1.002865664,0.667818199,0.801059749,0.927102927,stable,-1.7921895077500007
25-02-2024 00:00,-1.292800009,-1.533302826,-1.789966863,0.325873967,0.736840226,0.376618689,unstable,-1.292752647320001
25-02-2024 01:00,-1.505436008,-1.491215129,-1.664015347,0.141292841,0.489369143,0.959293198,stable,-1.5054416239000006
25-02-2024 02:00,-0.642237882,-0.516429067,-1.65027051,0.509346101,0.903470493,0.490521217,unstable,-0.6421833699800007
25-02-2024 03:00,-1.228812162,-0.827121591,-1.514686769,0.650868654,0.052290307,0.084727522,stable,-1.2288248516899982
25-02-2024 04:00,-1.460166983,-1.386937218,-1.266906796,0.684607878,0.851272963,0.421941622,stable,-1.4601622487399981
25-02-2024 05:00,-1.462807424,-1.703815249,-1.271277477,0.19485635,0.077411396,0.643276074,stable,-1.4628461737900005
25-02-2024 06:00,-1.879106335,-1.650171833,-1.734819802,0.244442198,0.141589667,0.650581788,stable,-1.8791098897699983
25-02-2024 07:00,-0.667225968,-0.605334867,-1.884298426,0.521166438,0.236583028,0.380875874,unstable,-0.667241996379999
25-02-2024 08:00,-1.851141568,-1.031097915,-1.787232084,0.575071631,0.879276858,0.970505628,unstable,-1.851139332650001
25-02-2024 09:00,-1.188505531,-1.67195372,-0.654910527,0.755102359,0.854585844,0.754017492,stable,-1.1885103747300003
25-02-2024 10:00,-1.952905084,-1.12482971,-1.617522666,0.708196053,0.902133475,0.47843332,unstable,-1.9529003039000017
